date,team_name,opponent,xGF,xGA,xGF%,CF%,FF%,SF%,HDCF%,SCF%,PDO
2024-12-09,New York Rangers,Chicago Blackhawks,1.54,2.69,36.38,47.47,45.07,47.17,31.25,50.0,0.929
2024-12-09,Anaheim Ducks,Montreal Canadiens,2.24,1.78,55.76,54.84,51.52,48.72,52.94,60.87,1.003
2024-12-09,Montreal Canadiens,Anaheim Ducks,1.78,2.24,44.24,45.16,48.48,51.28,47.06,39.13,0.997
2024-12-10,New Jersey Devils,Toronto Maple Leafs,2.79,1.59,63.74,59.14,58.06,71.05,61.11,64.44,1.037
2024-12-10,Toronto Maple Leafs,New Jersey Devils,1.59,2.79,36.26,40.86,41.94,28.95,38.89,35.56,0.963
2024-12-10,Colorado Avalanche,Pittsburgh Penguins,1.16,1.43,44.85,41.86,41.07,48.78,35.71,38.71,1.155
2024-12-10,Pittsburgh Penguins,Colorado Avalanche,1.43,1.16,55.15,58.14,58.93,51.22,64.29,61.29,0.845
2024-12-10,Carolina Hurricanes,San Jose Sharks,2.68,2.33,53.48,59.34,61.67,60.0,45.0,61.22,1.0
2024-12-10,San Jose Sharks,Carolina Hurricanes,2.33,2.68,46.52,40.66,38.33,40.0,55.0,38.78,1.0
2024-12-10,Columbus Blue Jackets,Philadelphia Flyers,1.13,2.61,30.28,40.23,36.84,36.11,42.11,43.59,0.98
2024-12-10,Philadelphia Flyers,Columbus Blue Jackets,2.61,1.13,69.72,59.77,63.16,63.89,57.89,56.41,1.02
2024-12-10,Los Angeles Kings,New York Islanders,2.91,1.66,63.64,60.22,63.89,66.67,66.67,62.5,1.0
2024-12-10,New York Islanders,Los Angeles Kings,1.66,2.91,36.36,39.78,36.11,33.33,33.33,37.5,1.0
2024-12-10,Calgary Flames,Nashville Predators,2.5,0.81,75.48,57.95,61.67,56.1,66.67,68.42,0.964
2024-12-10,Nashville Predators,Calgary Flames,0.81,2.5,24.52,42.05,38.33,43.9,33.33,31.58,1.036
2024-12-10,Boston Bruins,Winnipeg Jets,3.0,1.94,60.73,56.25,52.78,45.45,73.68,56.52,0.792
2024-12-10,Winnipeg Jets,Boston Bruins,1.94,3.0,39.27,43.75,47.22,54.55,26.32,43.48,1.208
2024-12-10,Edmonton Oilers,Tampa Bay Lightning,1.92,1.42,57.5,47.56,50.0,57.5,56.25,58.82,1.028
2024-12-10,Tampa Bay Lightning,Edmonton Oilers,1.42,1.92,42.5,52.44,50.0,42.5,43.75,41.18,0.972
2024-12-10,Minnesota Wild,Utah Hockey Club,2.96,1.46,66.99,62.11,68.49,65.12,64.29,51.43,0.974
2024-12-10,Utah Hockey Club,Minnesota Wild,1.46,2.96,33.01,37.89,31.51,34.88,35.71,48.57,1.026
2024-12-10,St Louis Blues,Vancouver Canucks,1.97,1.3,60.34,51.25,56.25,53.13,69.23,63.16,0.992
2024-12-10,Vancouver Canucks,St Louis Blues,1.3,1.97,39.66,48.75,43.75,46.88,30.77,36.84,1.008
2024-12-10,Florida Panthers,Seattle Kraken,2.68,0.87,75.5,66.0,68.92,67.5,66.67,65.85,0.96
2024-12-10,Seattle Kraken,Florida Panthers,0.87,2.68,24.5,34.0,31.08,32.5,33.33,34.15,1.04
2024-12-11,Buffalo Sabres,New York Rangers,2.36,2.37,49.87,53.21,56.0,57.78,48.15,51.02,0.986
2024-12-11,New York Rangers,Buffalo Sabres,2.37,2.36,50.13,46.79,44.0,42.22,51.85,48.98,1.014
2024-12-11,Anaheim Ducks,Ottawa Senators,1.23,1.92,39.15,42.35,45.76,50.0,47.06,41.46,0.955
2024-12-11,Ottawa Senators,Anaheim Ducks,1.92,1.23,60.85,57.65,54.24,50.0,52.94,58.54,1.045
2024-12-12,Anaheim Ducks,Toronto Maple Leafs,1.28,3.27,28.12,37.86,37.66,40.38,13.04,35.29,0.951
2024-12-12,Toronto Maple Leafs,Anaheim Ducks,3.27,1.28,71.88,62.14,62.34,59.62,86.96,64.71,1.049
2024-12-12,Montreal Canadiens,Pittsburgh Penguins,1.72,2.93,37.0,35.23,39.06,36.96,42.86,34.78,0.876
2024-12-12,Pittsburgh Penguins,Montreal Canadiens,2.93,1.72,63.0,64.77,60.94,63.04,57.14,65.22,1.124
2024-12-12,Los Angeles Kings,New Jersey Devils,0.87,2.29,27.57,41.11,37.04,29.03,33.33,36.59,1.02
2024-12-12,New Jersey Devils,Los Angeles Kings,2.29,0.87,72.43,58.89,62.96,70.97,66.67,63.41,0.98
2024-12-12,Detroit Red Wings,Philadelphia Flyers,1.96,2.01,49.32,49.52,45.33,44.83,53.33,59.18,1.007
2024-12-12,Philadelphia Flyers,Detroit Red Wings,2.01,1.96,50.68,50.48,54.67,55.17,46.67,40.82,0.993
2024-12-12,Columbus Blue Jackets,Washington Capitals,1.8,3.34,35.01,36.89,35.44,37.74,45.0,29.09,0.97
2024-12-12,Washington Capitals,Columbus Blue Jackets,3.34,1.8,64.99,63.11,64.56,62.26,55.0,70.91,1.03
2024-12-12,Chicago Blackhawks,New York Islanders,1.78,1.4,56.07,56.84,52.31,56.82,72.73,69.05,0.817
2024-12-12,New York Islanders,Chicago Blackhawks,1.4,1.78,43.93,43.16,47.69,43.18,27.27,30.95,1.183
2024-12-12,San Jose Sharks,St Louis Blues,2.07,2.09,49.76,45.56,50.91,59.52,44.44,34.69,0.944
2024-12-12,St Louis Blues,San Jose Sharks,2.09,2.07,50.24,54.44,49.09,40.48,55.56,65.31,1.056
2024-12-12,Dallas Stars,Nashville Predators,2.72,2.07,56.77,57.43,54.79,58.49,43.48,50.0,0.941
2024-12-12,Nashville Predators,Dallas Stars,2.07,2.72,43.23,42.57,45.21,41.51,56.52,50.0,1.059
2024-12-12,Edmonton Oilers,Minnesota Wild,2.31,1.46,61.31,55.79,55.88,52.0,70.0,61.9,1.154
2024-12-12,Minnesota Wild,Edmonton Oilers,1.46,2.31,38.69,44.21,44.12,48.0,30.0,38.1,0.846
2024-12-12,Vegas Golden Knights,Winnipeg Jets,2.97,1.0,74.69,66.96,68.0,63.83,80.0,75.0,0.916
2024-12-12,Winnipeg Jets,Vegas Golden Knights,1.0,2.97,25.31,33.04,32.0,36.17,20.0,25.0,1.084
2024-12-12,Colorado Avalanche,Utah Hockey Club,1.37,1.43,48.92,53.33,47.46,44.74,50.0,63.16,0.905
2024-12-12,Utah Hockey Club,Colorado Avalanche,1.43,1.37,51.08,46.67,52.54,55.26,50.0,36.84,1.095
2024-12-12,Calgary Flames,Tampa Bay Lightning,1.4,2.56,35.31,48.11,50.0,51.16,38.89,33.33,0.898
2024-12-12,Tampa Bay Lightning,Calgary Flames,2.56,1.4,64.69,51.89,50.0,48.84,61.11,66.67,1.102
2024-12-12,Florida Panthers,Vancouver Canucks,2.01,1.39,59.08,66.27,62.71,58.54,64.29,55.56,0.824
2024-12-12,Vancouver Canucks,Florida Panthers,1.39,2.01,40.92,33.73,37.29,41.46,35.71,44.44,1.176
2024-12-12,Boston Bruins,Seattle Kraken,2.5,2.19,53.3,60.68,62.65,62.79,45.45,52.17,0.813
2024-12-12,Seattle Kraken,Boston Bruins,2.19,2.5,46.7,39.32,37.35,37.21,54.55,47.83,1.188
2024-12-13,Carolina Hurricanes,Ottawa Senators,2.47,1.46,62.81,66.28,66.15,55.81,64.71,60.47,0.895
2024-12-13,Ottawa Senators,Carolina Hurricanes,1.46,2.47,37.19,33.72,33.85,44.19,35.29,39.53,1.105
2024-12-14,Chicago Blackhawks,New Jersey Devils,1.86,2.35,44.24,44.57,44.26,45.16,40.91,44.9,0.836
2024-12-14,New Jersey Devils,Chicago Blackhawks,2.35,1.86,55.76,55.43,55.74,54.84,59.09,55.1,1.164
2024-12-14,Los Angeles Kings,New York Rangers,2.42,1.4,63.44,54.95,55.07,55.32,64.29,61.54,1.145
2024-12-14,New York Rangers,Los Angeles Kings,1.4,2.42,36.56,45.05,44.93,44.68,35.71,38.46,0.855
2024-12-14,Minnesota Wild,Philadelphia Flyers,1.08,0.98,52.37,48.57,49.02,50.0,60.0,50.0,1.059
2024-12-14,Philadelphia Flyers,Minnesota Wild,0.98,1.08,47.63,51.43,50.98,50.0,40.0,50.0,0.941
2024-12-14,Edmonton Oilers,Vegas Golden Knights,2.93,3.53,45.33,39.67,42.05,48.44,42.86,37.31,1.101
2024-12-14,Vegas Golden Knights,Edmonton Oilers,3.53,2.93,54.67,60.33,57.95,51.56,57.14,62.69,0.899
2024-12-14,Ottawa Senators,Pittsburgh Penguins,1.72,2.59,39.92,42.55,46.38,43.75,50.0,45.24,1.021
2024-12-14,Pittsburgh Penguins,Ottawa Senators,2.59,1.72,60.08,57.45,53.62,56.25,50.0,54.76,0.979
2024-12-14,Detroit Red Wings,Toronto Maple Leafs,2.78,2.98,48.31,48.6,46.05,48.89,44.83,50.94,1.093
2024-12-14,Toronto Maple Leafs,Detroit Red Wings,2.98,2.78,51.69,51.4,53.95,51.11,55.17,49.06,0.907
2024-12-14,Buffalo Sabres,Washington Capitals,2.06,2.74,42.88,51.0,46.48,41.46,45.83,42.86,1.076
2024-12-14,Washington Capitals,Buffalo Sabres,2.74,2.06,57.12,49.0,53.52,58.54,54.17,57.14,0.924
2024-12-14,Anaheim Ducks,Columbus Blue Jackets,2.34,3.39,40.8,44.72,46.25,40.32,43.33,46.88,1.026
2024-12-14,Columbus Blue Jackets,Anaheim Ducks,3.39,2.34,59.2,55.28,53.75,59.68,56.67,53.13,0.974
2024-12-14,Montreal Canadiens,Winnipeg Jets,1.77,2.02,46.71,52.5,47.46,47.5,47.37,43.9,1.058
2024-12-14,Winnipeg Jets,Montreal Canadiens,2.02,1.77,53.29,47.5,52.54,52.5,52.63,56.1,0.942
2024-12-14,Dallas Stars,St Louis Blues,3.19,1.62,66.31,64.37,67.19,68.29,60.0,64.44,0.923
2024-12-14,St Louis Blues,Dallas Stars,1.62,3.19,33.69,35.63,32.81,31.71,40.0,35.56,1.077
2024-12-14,Colorado Avalanche,Nashville Predators,1.89,2.16,46.63,46.73,48.1,46.03,55.56,51.11,1.074
2024-12-14,Nashville Predators,Colorado Avalanche,2.16,1.89,53.37,53.27,51.9,53.97,44.44,48.89,0.926
2024-12-14,Calgary Flames,Florida Panthers,1.41,2.25,38.53,41.24,41.89,42.0,37.5,44.44,1.143
2024-12-14,Florida Panthers,Calgary Flames,2.25,1.41,61.47,58.76,58.11,58.0,62.5,55.56,0.857
2024-12-14,Boston Bruins,Vancouver Canucks,2.46,1.78,58.06,45.05,49.15,54.76,72.73,47.5,1.078
2024-12-14,Vancouver Canucks,Boston Bruins,1.78,2.46,41.94,54.95,50.85,45.24,27.27,52.5,0.922
2024-12-14,San Jose Sharks,Utah Hockey Club,1.53,2.43,38.75,37.36,33.85,30.23,35.71,31.82,1.087
2024-12-14,Utah Hockey Club,San Jose Sharks,2.43,1.53,61.25,62.64,66.15,69.77,64.29,68.18,0.913
2024-12-14,Seattle Kraken,Tampa Bay Lightning,2.65,2.19,54.79,45.45,41.18,40.48,56.0,55.32,0.88
2024-12-14,Tampa Bay Lightning,Seattle Kraken,2.19,2.65,45.21,54.55,58.82,59.52,44.0,44.68,1.12
2024-12-15,Chicago Blackhawks,New York Islanders,1.72,2.62,39.65,41.86,39.39,43.18,33.33,41.03,1.038
2024-12-15,New York Islanders,Chicago Blackhawks,2.62,1.72,60.35,58.14,60.61,56.82,66.67,58.97,0.962
2024-12-15,Buffalo Sabres,Toronto Maple Leafs,1.76,3.73,32.03,41.9,46.51,40.74,14.29,32.08,0.997
2024-12-15,Toronto Maple Leafs,Buffalo Sabres,3.73,1.76,67.97,58.1,53.49,59.26,85.71,67.92,1.003
2024-12-15,Carolina Hurricanes,Columbus Blue Jackets,2.07,0.97,68.19,60.0,59.38,51.22,72.73,62.5,1.093
2024-12-15,Columbus Blue Jackets,Carolina Hurricanes,0.97,2.07,31.81,40.0,40.63,48.78,27.27,37.5,0.907
2024-12-15,New York Rangers,St Louis Blues,1.19,1.5,44.32,56.04,52.31,51.06,22.22,48.57,0.953
2024-12-15,St Louis Blues,New York Rangers,1.5,1.19,55.68,43.96,47.69,48.94,77.78,51.43,1.047
2024-12-15,Minnesota Wild,Vegas Golden Knights,1.99,1.47,57.58,46.15,47.14,45.83,71.43,57.14,1.014
2024-12-15,Vegas Golden Knights,Minnesota Wild,1.47,1.99,42.42,53.85,52.86,54.17,28.57,42.86,0.986
2024-12-16,Dallas Stars,Washington Capitals,1.68,2.11,44.28,40.91,40.32,46.15,46.67,39.13,1.063
2024-12-16,Washington Capitals,Dallas Stars,2.11,1.68,55.72,59.09,59.68,53.85,53.33,60.87,0.937
2024-12-16,Edmonton Oilers,Florida Panthers,1.52,1.72,46.96,45.33,47.27,52.38,66.67,52.0,1.032
2024-12-16,Florida Panthers,Edmonton Oilers,1.72,1.52,53.04,54.67,52.73,47.62,33.33,48.0,0.968
2024-12-16,Colorado Avalanche,Vancouver Canucks,1.68,1.93,46.49,53.16,46.43,53.85,58.82,50.0,0.944
2024-12-16,Vancouver Canucks,Colorado Avalanche,1.93,1.68,53.51,46.84,53.57,46.15,41.18,50.0,1.056
2024-12-17,Buffalo Sabres,Montreal Canadiens,2.12,2.18,49.28,48.81,46.55,43.24,50.0,50.0,0.92
2024-12-17,Montreal Canadiens,Buffalo Sabres,2.18,2.12,50.72,51.19,53.45,56.76,50.0,50.0,1.08
2024-12-17,Columbus Blue Jackets,Tampa Bay Lightning,1.43,2.78,34.04,48.89,40.3,38.0,18.75,45.65,1.008
2024-12-17,Tampa Bay Lightning,Columbus Blue Jackets,2.78,1.43,65.96,51.11,59.7,62.0,81.25,54.35,0.992
2024-12-17,Los Angeles Kings,Pittsburgh Penguins,2.34,1.61,59.31,56.52,58.46,54.17,55.56,54.76,0.986
2024-12-17,Pittsburgh Penguins,Los Angeles Kings,1.61,2.34,40.69,43.48,41.54,45.83,44.44,45.24,1.014
2024-12-17,Carolina Hurricanes,New York Islanders,3.26,3.5,48.24,51.72,52.38,49.09,50.0,49.18,1.111
2024-12-17,New York Islanders,Carolina Hurricanes,3.5,3.26,51.76,48.28,47.62,50.91,50.0,50.82,0.889
2024-12-17,New Jersey Devils,St Louis Blues,1.8,1.59,53.03,57.78,57.75,54.76,42.86,53.33,1.087
2024-12-17,St Louis Blues,New Jersey Devils,1.59,1.8,46.97,42.22,42.25,45.24,57.14,46.67,0.913
2024-12-17,Nashville Predators,New York Rangers,3.13,1.61,66.04,48.54,55.88,63.04,65.38,52.08,1.069
2024-12-17,New York Rangers,Nashville Predators,1.61,3.13,33.96,51.46,44.12,36.96,34.62,47.92,0.931
2024-12-17,Chicago Blackhawks,Washington Capitals,1.34,1.4,49.03,53.09,50.0,51.52,35.71,47.37,0.993
2024-12-17,Washington Capitals,Chicago Blackhawks,1.4,1.34,50.97,46.91,50.0,48.48,64.29,52.63,1.007
2024-12-17,Boston Bruins,Calgary Flames,2.95,2.51,54.06,50.0,50.0,56.0,69.57,60.0,0.971
2024-12-17,Calgary Flames,Boston Bruins,2.51,2.95,45.94,50.0,50.0,44.0,30.43,40.0,1.029
2024-12-17,Ottawa Senators,Seattle Kraken,2.15,1.06,66.93,57.14,56.16,56.82,69.23,64.86,1.12
2024-12-17,Seattle Kraken,Ottawa Senators,1.06,2.15,33.07,42.86,43.84,43.18,30.77,35.14,0.88
2024-12-17,San Jose Sharks,Winnipeg Jets,1.61,2.28,41.42,50.0,51.81,51.92,40.0,42.86,0.994
2024-12-17,Winnipeg Jets,San Jose Sharks,2.28,1.61,58.58,50.0,48.19,48.08,60.0,57.14,1.006
2024-12-18,Detroit Red Wings,Philadelphia Flyers,1.24,2.12,36.87,50.0,46.15,46.88,41.18,47.5,1.031
2024-12-18,Philadelphia Flyers,Detroit Red Wings,2.12,1.24,63.13,50.0,53.85,53.13,58.82,52.5,0.969
2024-12-18,Dallas Stars,Toronto Maple Leafs,1.85,1.14,61.9,56.76,58.93,59.52,53.85,51.52,0.845
2024-12-18,Toronto Maple Leafs,Dallas Stars,1.14,1.85,38.1,43.24,41.07,40.48,46.15,48.48,1.155
2024-12-18,Florida Panthers,Minnesota Wild,2.29,1.76,56.58,51.04,52.7,50.0,62.5,56.41,1.2
2024-12-18,Minnesota Wild,Florida Panthers,1.76,2.29,43.42,48.96,47.3,50.0,37.5,43.59,0.8
2024-12-18,Utah Hockey Club,Vancouver Canucks,2.53,1.92,56.88,56.99,55.56,56.41,52.94,56.52,0.987
2024-12-18,Vancouver Canucks,Utah Hockey Club,1.92,2.53,43.12,43.01,44.44,43.59,47.06,43.48,1.013
2024-12-18,Anaheim Ducks,Winnipeg Jets,2.88,1.56,64.86,59.8,61.43,62.5,66.67,60.87,1.044
2024-12-18,Winnipeg Jets,Anaheim Ducks,1.56,2.88,35.14,40.2,38.57,37.5,33.33,39.13,0.956
2024-12-19,St Louis Blues,Tampa Bay Lightning,1.73,2.05,45.88,55.81,56.25,60.47,35.29,51.02,0.862
2024-12-19,Tampa Bay Lightning,St Louis Blues,2.05,1.73,54.12,44.19,43.75,39.53,64.71,48.98,1.138
2024-12-19,Los Angeles Kings,Philadelphia Flyers,2.8,2.13,56.84,52.94,50.77,47.83,60.71,62.26,1.148
2024-12-19,Philadelphia Flyers,Los Angeles Kings,2.13,2.8,43.16,47.06,49.23,52.17,39.29,37.74,0.852
2024-12-19,Columbus Blue Jackets,New Jersey Devils,1.72,3.8,31.2,32.41,34.18,33.33,33.33,26.42,1.118
2024-12-19,New Jersey Devils,Columbus Blue Jackets,3.8,1.72,68.8,67.59,65.82,66.67,66.67,73.58,0.882
2024-12-19,Nashville Predators,Pittsburgh Penguins,1.79,1.43,55.68,53.95,52.83,41.94,50.0,57.58,0.987
2024-12-19,Pittsburgh Penguins,Nashville Predators,1.43,1.79,44.32,46.05,47.17,58.06,50.0,42.42,1.013
2024-12-19,Chicago Blackhawks,Seattle Kraken,2.61,1.81,59.04,44.05,47.22,48.78,63.16,63.89,1.102
2024-12-19,Seattle Kraken,Chicago Blackhawks,1.81,2.61,40.96,55.95,52.78,51.22,36.84,36.11,0.898
2024-12-19,Calgary Flames,Ottawa Senators,2.56,1.71,59.97,62.62,59.21,55.56,50.0,66.67,0.99
2024-12-19,Ottawa Senators,Calgary Flames,1.71,2.56,40.03,37.38,40.79,44.44,50.0,33.33,1.01
2024-12-19,Boston Bruins,Edmonton Oilers,2.99,1.69,63.94,52.08,55.56,52.27,61.11,57.41,0.992
2024-12-19,Edmonton Oilers,Boston Bruins,1.69,2.99,36.06,47.92,44.44,47.73,38.89,42.59,1.008
2024-12-19,Vancouver Canucks,Vegas Golden Knights,1.96,1.95,50.14,50.0,45.45,48.57,43.75,47.62,0.948
2024-12-19,Vegas Golden Knights,Vancouver Canucks,1.95,1.96,49.86,50.0,54.55,51.43,56.25,52.38,1.052
2024-12-19,Colorado Avalanche,San Jose Sharks,2.02,1.75,53.63,59.38,54.17,52.94,66.67,68.89,0.991
2024-12-19,San Jose Sharks,Colorado Avalanche,1.75,2.02,46.37,40.63,45.83,47.06,33.33,31.11,1.009
2024-12-20,Buffalo Sabres,Toronto Maple Leafs,1.64,1.9,46.33,54.76,47.62,44.19,31.25,48.94,0.939
2024-12-20,Toronto Maple Leafs,Buffalo Sabres,1.9,1.64,53.67,45.24,52.38,55.81,68.75,51.06,1.061
2024-12-20,Detroit Red Wings,Montreal Canadiens,1.54,2.28,40.23,38.3,39.73,40.43,30.77,39.47,1.086
2024-12-20,Montreal Canadiens,Detroit Red Wings,2.28,1.54,59.77,61.7,60.27,59.57,69.23,60.53,0.914
2024-12-20,Florida Panthers,St Louis Blues,1.19,0.88,57.4,61.96,59.32,57.14,57.14,57.14,0.986
2024-12-20,St Louis Blues,Florida Panthers,0.88,1.19,42.6,38.04,40.68,42.86,42.86,42.86,1.014
2024-12-20,Carolina Hurricanes,Washington Capitals,1.76,1.46,54.7,63.64,60.0,51.43,63.64,50.0,0.879
2024-12-20,Washington Capitals,Carolina Hurricanes,1.46,1.76,45.3,36.36,40.0,48.57,36.36,50.0,1.121
2024-12-20,Dallas Stars,New York Rangers,2.54,1.87,57.62,51.43,49.06,46.34,55.56,55.56,1.007
2024-12-20,New York Rangers,Dallas Stars,1.87,2.54,42.38,48.57,50.94,53.66,44.44,44.44,0.993
2024-12-20,Minnesota Wild,Utah Hockey Club,1.56,1.14,57.94,45.95,50.0,51.43,69.23,53.13,0.997
2024-12-20,Utah Hockey Club,Minnesota Wild,1.14,1.56,42.06,54.05,50.0,48.57,30.77,46.88,1.003
2024-12-20,Anaheim Ducks,Colorado Avalanche,2.28,1.36,62.61,60.0,57.14,65.79,64.71,59.52,1.003
2024-12-20,Colorado Avalanche,Anaheim Ducks,1.36,2.28,37.39,40.0,42.86,34.21,35.29,40.48,0.997
2024-12-21,Los Angeles Kings,Nashville Predators,1.17,1.55,42.94,53.75,54.84,53.66,50.0,48.28,0.94
2024-12-21,Nashville Predators,Los Angeles Kings,1.55,1.17,57.06,46.25,45.16,46.34,50.0,51.72,1.06
2024-12-21,Calgary Flames,Chicago Blackhawks,1.54,1.84,45.61,50.63,53.85,52.5,36.36,42.5,1.038
2024-12-21,Chicago Blackhawks,Calgary Flames,1.84,1.54,54.39,49.37,46.15,47.5,63.64,57.5,0.962
2024-12-21,Edmonton Oilers,San Jose Sharks,3.13,1.53,67.07,63.55,64.63,62.5,64.71,61.36,0.981
2024-12-21,San Jose Sharks,Edmonton Oilers,1.53,3.13,32.93,36.45,35.37,37.5,35.29,38.64,1.019
2024-12-21,Boston Bruins,Buffalo Sabres,1.34,1.43,48.38,47.62,44.9,48.0,41.67,47.37,1.083
2024-12-21,Buffalo Sabres,Boston Bruins,1.43,1.34,51.62,52.38,55.1,52.0,58.33,52.63,0.917
2024-12-21,New York Islanders,Toronto Maple Leafs,3.09,1.99,60.82,58.62,59.77,55.93,62.96,60.66,1.036
2024-12-21,Toronto Maple Leafs,New York Islanders,1.99,3.09,39.18,41.38,40.23,44.07,37.04,39.34,0.964
2024-12-21,Detroit Red Wings,Montreal Canadiens,1.37,1.49,47.95,44.3,49.06,48.39,66.67,44.44,0.817
2024-12-21,Montreal Canadiens,Detroit Red Wings,1.49,1.37,52.05,55.7,50.94,51.61,33.33,55.56,1.183
2024-12-21,New Jersey Devils,Pittsburgh Penguins,2.81,1.69,62.44,63.27,66.2,71.43,64.71,67.44,1.08
2024-12-21,Pittsburgh Penguins,New Jersey Devils,1.69,2.81,37.56,36.73,33.8,28.57,35.29,32.56,0.92
2024-12-21,Columbus Blue Jackets,Philadelphia Flyers,1.44,2.11,40.5,40.0,40.63,43.18,53.85,42.11,1.091
2024-12-21,Philadelphia Flyers,Columbus Blue Jackets,2.11,1.44,59.5,60.0,59.38,56.82,46.15,57.89,0.909
2024-12-21,Minnesota Wild,Winnipeg Jets,1.07,2.33,31.36,41.46,38.46,37.93,26.67,39.39,0.833
2024-12-21,Winnipeg Jets,Minnesota Wild,2.33,1.07,68.64,58.54,61.54,62.07,73.33,60.61,1.167
2024-12-21,Ottawa Senators,Vancouver Canucks,1.94,2.53,43.34,42.53,45.16,37.14,47.62,42.5,1.049
2024-12-21,Vancouver Canucks,Ottawa Senators,2.53,1.94,56.66,57.47,54.84,62.86,52.38,57.5,0.951
2024-12-21,Seattle Kraken,Vegas Golden Knights,1.13,2.81,28.65,39.42,38.16,32.65,18.75,29.27,0.848
2024-12-21,Vegas Golden Knights,Seattle Kraken,2.81,1.13,71.35,60.58,61.84,67.35,81.25,70.73,1.152
2024-12-22,Carolina Hurricanes,New York Rangers,2.87,2.5,53.45,60.0,62.12,57.14,45.45,53.06,0.986
2024-12-22,New York Rangers,Carolina Hurricanes,2.5,2.87,46.55,40.0,37.88,42.86,54.55,46.94,1.014
2024-12-22,Florida Panthers,Tampa Bay Lightning,1.39,1.46,48.68,54.05,53.57,47.37,25.0,41.38,0.9
2024-12-22,Tampa Bay Lightning,Florida Panthers,1.46,1.39,51.32,45.95,46.43,52.63,75.0,58.62,1.1
2024-12-22,Los Angeles Kings,Washington Capitals,2.05,1.74,54.02,57.3,58.33,58.14,52.94,44.74,0.944
2024-12-22,Washington Capitals,Los Angeles Kings,1.74,2.05,45.98,42.7,41.67,41.86,47.06,55.26,1.056
2024-12-22,Anaheim Ducks,Utah Hockey Club,1.58,1.86,46.0,56.04,54.24,58.14,42.86,50.0,1.009
2024-12-22,Utah Hockey Club,Anaheim Ducks,1.86,1.58,54.0,43.96,45.76,41.86,57.14,50.0,0.991
2024-12-22,Colorado Avalanche,Seattle Kraken,2.11,1.8,53.9,47.19,48.28,50.0,47.62,42.5,1.0
2024-12-22,Seattle Kraken,Colorado Avalanche,1.8,2.11,46.1,52.81,51.72,50.0,52.38,57.5,1.0
2024-12-22,Edmonton Oilers,Ottawa Senators,1.38,1.16,54.34,35.29,47.62,40.74,70.0,50.0,1.119
2024-12-22,Ottawa Senators,Edmonton Oilers,1.16,1.38,45.66,64.71,52.38,59.26,30.0,50.0,0.881
2024-12-23,New Jersey Devils,New York Rangers,2.39,1.75,57.79,52.7,55.56,75.0,66.67,60.0,1.111
2024-12-23,New York Rangers,New Jersey Devils,1.75,2.39,42.21,47.3,44.44,25.0,33.33,40.0,0.889
2024-12-23,Toronto Maple Leafs,Winnipeg Jets,1.86,2.76,40.28,63.33,58.21,51.22,40.91,52.63,0.898
2024-12-23,Winnipeg Jets,Toronto Maple Leafs,2.76,1.86,59.72,36.67,41.79,48.78,59.09,47.37,1.102
2024-12-23,Boston Bruins,Washington Capitals,1.05,1.14,47.84,50.85,56.41,66.67,33.33,42.31,1.143
2024-12-23,Washington Capitals,Boston Bruins,1.14,1.05,52.16,49.15,43.59,33.33,66.67,57.69,0.857
2024-12-23,Detroit Red Wings,St Louis Blues,1.2,2.18,35.49,46.25,44.23,48.65,43.75,44.74,0.842
2024-12-23,St Louis Blues,Detroit Red Wings,2.18,1.2,64.51,53.75,55.77,51.35,56.25,55.26,1.158
2024-12-23,Florida Panthers,Tampa Bay Lightning,2.44,1.73,58.51,50.0,53.33,56.82,61.54,63.16,0.947
2024-12-23,Tampa Bay Lightning,Florida Panthers,1.73,2.44,41.49,50.0,46.67,43.18,38.46,36.84,1.053
2024-12-23,Philadelphia Flyers,Pittsburgh Penguins,1.82,0.86,67.86,57.69,56.9,64.1,60.0,71.88,0.906
2024-12-23,Pittsburgh Penguins,Philadelphia Flyers,0.86,1.82,32.14,42.31,43.1,35.9,40.0,28.13,1.094
2024-12-23,Columbus Blue Jackets,Montreal Canadiens,2.87,3.17,47.47,44.95,43.37,47.17,48.0,52.94,1.017
2024-12-23,Montreal Canadiens,Columbus Blue Jackets,3.17,2.87,52.53,55.05,56.63,52.83,52.0,47.06,0.983
2024-12-23,Buffalo Sabres,New York Islanders,1.81,1.58,53.44,34.07,41.38,48.65,61.54,34.15,1.225
2024-12-23,New York Islanders,Buffalo Sabres,1.58,1.81,46.56,65.93,58.62,51.35,38.46,65.85,0.775
2024-12-23,Carolina Hurricanes,Nashville Predators,1.83,2.7,40.39,53.33,53.23,51.16,30.0,35.56,0.948
2024-12-23,Nashville Predators,Carolina Hurricanes,2.7,1.83,59.61,46.67,46.77,48.84,70.0,64.44,1.052
2024-12-23,Chicago Blackhawks,Minnesota Wild,2.03,2.46,45.32,45.54,47.37,54.72,38.1,41.86,0.944
2024-12-23,Minnesota Wild,Chicago Blackhawks,2.46,2.03,54.68,54.46,52.63,45.28,61.9,58.14,1.056
2024-12-23,San Jose Sharks,Vancouver Canucks,1.42,1.35,51.28,65.28,57.41,57.58,44.44,52.0,0.838
2024-12-23,Vancouver Canucks,San Jose Sharks,1.35,1.42,48.72,34.72,42.59,42.42,55.56,48.0,1.162
2024-12-23,Dallas Stars,Utah Hockey Club,2.03,2.4,45.79,49.49,52.31,48.78,36.84,47.62,1.055
